model_uuid,model_config_uuid,model_classpath,hyperparameters,experiment_uuid,performance_metric,fairness_metric,alpha,sampler,dataset,performance_val,fairness_val,performance_test,fairness_test,task_type
504a8d78eae1f5bd6e31a15c12b01dfd,b168e9dda18e270ec18829fa327819a5,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'gini', 'max_depth': 32, 'max_features': 'sqrt', 'n_estimators': 1427, 'random_state': 36, 'min_samples_leaf': 4, 'min_samples_split': 87}",44289b144e1a36e49e6b9769ea4d578b,precision,sex_min_tpr_disparity,1.0,RandomSampler,Adult flipped,0.99397,0.54263,0.99022,0.55208,RandomSampler
cc0700648c06be60dda446607a4fb5e1,d211b476a1f68c4bc5e8d8bb2061722c,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 11, 'max_features': 'sqrt', 'n_estimators': 2993, 'random_state': 39, 'min_samples_leaf': 2, 'min_samples_split': 3}",10342af772583368d62b3b6158510b10,recall,age_min_fpr_disparity,1.0,RandomSampler,CapitalOneUK,0.6756,0.24538,0.66967,0.26762,RandomSampler
dd75b7065c27e8571af8ffc8bc6c127b,a2645b083b059ac5e9bd6d7248b70a65,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 5, 'num_leaves': 537, 'n_estimators': 2140, 'random_state': 37, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.0477181318396349, 'min_child_samples': 107}",1407e794a850664ef1559a43b0a72bbb,precision,sex_min_tpr_disparity,1.0,RandomSampler,Adult flipped,0.99517,0.54885,0.99226,0.56194,RandomSampler
b7f502d6298faf2341833a2252861101,bbfcd003b9c20abdf71fc944719b3ca0,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 2, 'num_leaves': 108, 'n_estimators': 253, 'random_state': 40, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.08355168663708622, 'min_child_samples': 5}",b7a9145290ac040e7263c84b454e6b0c,recall,age_min_fpr_disparity,1.0,RandomSampler,CapitalOneUK,0.68231,0.3328,0.6928,0.36767,RandomSampler
ba1c1179a29865d42fb0019122ddb913,7ebf54043404ce710c53b846707f73b6,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 20, 'num_leaves': 587, 'n_estimators': 394, 'random_state': 41, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.19453886726909222, 'min_child_samples': 109}",ff365e8ec4b4bc0bc514b035ba94e7d7,recall,age_min_fpr_disparity,1.0,RandomSampler,CapitalOneUK,0.65684,0.60615,0.68509,0.65473,RandomSampler
034c3a6a6d8b4bf3bc7cce53d3ec2a7c,acd1300dea04bc799f5e18c5d873225c,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 14, 'num_leaves': 157, 'n_estimators': 620, 'random_state': 38, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.02385321509811091, 'min_child_samples': 30}",527350c19be65b63e5a75d869c5ee8e4,precision,sex_min_tpr_disparity,1.0,RandomSampler,Adult flipped,0.99357,0.6178,0.99046,0.63073,RandomSampler
2b099a34aa9684999a86ddd45b941763,185327116d514a842a3d9d54ae000dc5,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 2, 'num_leaves': 186, 'n_estimators': 272, 'random_state': 42, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.23048813907734061, 'min_child_samples': 59}",f90a86e551c0e1ac2d82ab12f1b48351,recall,age_min_fpr_disparity,1.0,RandomSampler,CapitalOneUK,0.68767,0.37638,0.66838,0.41911,RandomSampler
e70708c406699a830994aa7b01ea7e71,2d2f777b31ccbdeaf3372b218598a1c1,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 2, 'num_leaves': 97, 'n_estimators': 5266, 'random_state': 43, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.06414060449876326, 'min_child_samples': 214}",ad59f0608fc1dd057046cda03febf2b3,recall,age_min_fpr_disparity,1.0,RandomSampler,CapitalOneUK,0.67292,0.4892,0.68123,0.57257,RandomSampler
68d851ac5dd183e1a460949d9e197d92,1624fb961996588e384d8ee04f9cb0eb,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 2, 'num_leaves': 216, 'n_estimators': 2819, 'random_state': 39, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.09886704280530012, 'min_child_samples': 94}",c5afe25aaf7d0dd02be085b69fbd8a56,precision,sex_min_tpr_disparity,1.0,RandomSampler,Adult flipped,0.99437,0.55064,0.99256,0.54993,RandomSampler
b2efe0b75a307c5c0f65d4b8f1d4741b,b1b19d5715fd990ca514fa126e46a63e,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 2, 'num_leaves': 68, 'n_estimators': 1323, 'random_state': 40, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.2548567973366944, 'min_child_samples': 103}",f66506acc1b07a8c6c95776a095d181f,precision,sex_min_tpr_disparity,1.0,RandomSampler,Adult flipped,0.99557,0.56881,0.99311,0.58249,RandomSampler
bf52677fbc4fc0830e551a8e540dabc6,e88e74abe30ea946f07a8525c59fc82b,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 7, 'num_leaves': 296, 'n_estimators': 140, 'random_state': 44, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.11233644881639133, 'min_child_samples': 129}",653b75d68759c8b13161ceee45ec2b84,recall,age_min_fpr_disparity,1.0,RandomSampler,CapitalOneUK,0.68231,0.40515,0.68638,0.43036,RandomSampler
0ae31a756cf8e1274c87d27019d60e04,f4087b6bb0dc17eb999e36c8c07c05d4,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 44, 'max_features': 'sqrt', 'n_estimators': 2677, 'random_state': 41, 'min_samples_leaf': 2, 'min_samples_split': 33}",81c2725fb5332eb7b7cb160584abae60,precision,sex_min_tpr_disparity,1.0,RandomSampler,Adult flipped,0.99437,0.55784,0.99058,0.55496,RandomSampler
7387536f39e7994ace19db0784dd6859,a087657c6b1aedec484c74f3132e720e,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'gini', 'max_depth': 14, 'max_features': 'sqrt', 'n_estimators': 840, 'random_state': 42, 'min_samples_leaf': 5, 'min_samples_split': 12}",e04f899848ca612f30c93655967d9de3,precision,sex_min_tpr_disparity,1.0,RandomSampler,Adult flipped,0.99357,0.5304,0.98994,0.53923,RandomSampler
aee9931fe5e80654aabec3f53bb77b01,398176587d5cc6bacd16370927aa186f,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 17, 'max_features': 'sqrt', 'n_estimators': 7864, 'random_state': 43, 'min_samples_leaf': 6, 'min_samples_split': 35}",beb3ed501b8cf6c1a315f54766a94d21,precision,sex_min_tpr_disparity,1.0,RandomSampler,Adult flipped,0.99357,0.53561,0.99025,0.54083,RandomSampler
7f7271d06f6d97d1689359304f520586,da9c9153b38c3f824699daf1d56748bd,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 17, 'max_features': 'sqrt', 'n_estimators': 13863, 'random_state': 44, 'min_samples_leaf': 2, 'min_samples_split': 66}",f74a5ca5776b8088cda8e18ef699cb1e,precision,sex_min_tpr_disparity,1.0,RandomSampler,Adult flipped,0.99397,0.53474,0.98992,0.53774,RandomSampler
c691160d13c12c10902eb87f87855993,64f8ebd294b2f534ca03fe2a052b64c5,fairautoml.wrappers.nn.FeedForwardClassifier,"{'n_jobs': -3, 'batch_size': 2048, 'max_epochs': 12, 'random_state': 30, 'optimizer__lr': 0.0005383412729268589, 'model__dropout': 0.38688320028235834, 'model__input_dim': 19, 'optimizer__betas': [0.9, 0.999], 'optimizer__amsgrad': False, 'model__hidden_layers': [200, 100], 'model__use_batch_norm': False, 'optimizer__weight_decay': 0}",5a62f7684445d809e92c886dcdefe478,precision,race_Caucasian_min_fpr_disparity,0.5,TPESampler,COMPAS (W. vs all),0.57595,0.92071,0.55172,0.59962,TPESampler
69f05a55da77c17a11e4a12511ae695a,13a0b9ef2752b81af31115f394fb0f9d,sklearn.tree.DecisionTreeClassifier,"{'splitter': 'best', 'criterion': 'entropy', 'max_depth': 29, 'random_state': 31, 'min_samples_leaf': 14, 'min_samples_split': 22}",9a19ae426b1bf2755c5fb14ad1233254,precision,race_Caucasian_min_fpr_disparity,0.5,TPESampler,COMPAS (W. vs all),0.72764,0.75308,0.7004,0.77873,TPESampler
7f1bcd9c1b62b47bccd66a5dbe5e7a87,573d9737242eb39188f09aa68c033988,sklearn.linear_model.LogisticRegression,"{'C': 1e-05, 'tol': 0.00022649172048282783, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 2704, 'random_state': 32}",c945d82b3ec9674e1c0a571a61add41c,precision,race_Caucasian_min_fpr_disparity,0.5,TPESampler,COMPAS (W. vs all),0.65641,0.80647,0.625,0.49153,TPESampler
b87263422d79ed91cb08f5def56adf67,6bdd6ed615053fe7c4f71211518c3a5f,sklearn.tree.DecisionTreeClassifier,"{'splitter': 'best', 'criterion': 'entropy', 'max_depth': 31, 'random_state': 32, 'min_samples_leaf': 2, 'min_samples_split': 49}",380886bdab39096917a694ee1bf3e5cd,precision,race_Caucasian_min_fpr_disparity,0.5,RandomSampler,COMPAS (W. vs all),0.74427,0.86229,0.69198,0.89588,RandomSampler
b4ec7ff718c24f1ebfbabb0e41ddff88,b27d8527fd36b5c9eaf5aa1c4cb59dd7,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 4, 'num_leaves': 21, 'n_estimators': 9585, 'random_state': 33, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.03321243793800148, 'min_child_samples': 27}",0144f84e0105c867be5385d72841b486,precision,race_Caucasian_min_fpr_disparity,0.5,TPESampler,COMPAS (W. vs all),0.75093,0.65297,0.69728,0.7006,TPESampler
18d28f0c1fe429f84e1b6aa3834ec700,74d1915546fe8b176361edbc73649cb0,fairautoml.wrappers.nn.FeedForwardClassifier,"{'n_jobs': -3, 'batch_size': 2048, 'max_epochs': 26, 'random_state': 34, 'optimizer__lr': 0.0005220047701173399, 'model__dropout': 0.0004008496991824151, 'model__input_dim': 19, 'optimizer__betas': [0.9, 0.999], 'optimizer__amsgrad': False, 'model__hidden_layers': [50], 'model__use_batch_norm': False, 'optimizer__weight_decay': 0.01}",854eca3146fec544a5a8bf75cd212124,precision,race_Caucasian_min_fpr_disparity,0.5,TPESampler,COMPAS (W. vs all),0.55629,0.95594,0.53205,0.6164,TPESampler
9f2540d0033267d2d14221f8a36b925f,8b1a68800717b45af2b0c331a0dc614f,sklearn.linear_model.LogisticRegression,"{'C': 1e-05, 'tol': 0.0005178578630198883, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 167, 'random_state': 35}",9327c1df9923acfd0bbab668f598f6b2,precision,race_Caucasian_min_fpr_disparity,0.5,TPESampler,COMPAS (W. vs all),0.65641,0.80647,0.625,0.49153,TPESampler
2050ce665c3185b76226871ec9e2c19d,2b24b817dad5014ebe8e8423cfd4d6a0,fairautoml.wrappers.nn.FeedForwardClassifier,"{'n_jobs': -3, 'batch_size': 2048, 'max_epochs': 14, 'random_state': 36, 'optimizer__lr': 0.0005549465860879744, 'model__dropout': 0.04093475860067389, 'model__input_dim': 19, 'optimizer__betas': [0.9, 0.999], 'optimizer__amsgrad': False, 'model__hidden_layers': [100, 100], 'model__use_batch_norm': False, 'optimizer__weight_decay': 0}",92b0cbcca2d9f95b3171fbcfe30a21b5,precision,race_Caucasian_min_fpr_disparity,0.5,TPESampler,COMPAS (W. vs all),0.69545,0.80647,0.67907,0.62299,TPESampler
97c1877a0d5a6ef298cf5294e0751799,3aec097cd29f05f36f547aba97098d9f,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 19, 'num_leaves': 52, 'n_estimators': 1836, 'random_state': 37, 'boosting_type': 'goss', 'enable_bundle': False, 'learning_rate': 0.16921636032403575, 'min_child_samples': 71}",cd797819c21c14fec909a9256c2b892b,precision,race_Caucasian_min_fpr_disparity,0.5,TPESampler,COMPAS (W. vs all),0.72541,0.75308,0.67308,0.71053,TPESampler
b8a89cc7eb33f1f0aadf4eb324cc1a79,739efc511f8e1a549d00f34fa26b5e00,sklearn.tree.DecisionTreeClassifier,"{'splitter': 'best', 'criterion': 'gini', 'max_depth': 8, 'random_state': 38, 'min_samples_leaf': 14, 'min_samples_split': 5}",5188423ca646d05b6cce810db0ab8715,precision,race_Caucasian_min_fpr_disparity,0.5,TPESampler,COMPAS (W. vs all),0.73092,0.60598,0.716,0.73136,TPESampler
52bf368c000acd8f685527cb19d5a616,dff3ecbf5cb17135ed27e8a3d8cd7673,sklearn.tree.DecisionTreeClassifier,"{'splitter': 'best', 'criterion': 'entropy', 'max_depth': 44, 'random_state': 39, 'min_samples_leaf': 2, 'min_samples_split': 16}",145aee9f213032c4ed72a1de0c1b9913,precision,race_Caucasian_min_fpr_disparity,0.5,TPESampler,COMPAS (W. vs all),0.70614,0.75308,0.63745,0.75065,TPESampler
dce1bad6fbac47270be961e815292722,b8a61aa1d3053da382a34118ea1504ec,sklearn.linear_model.LogisticRegression,"{'C': 1, 'tol': 9.111638712340946e-05, 'solver': 'liblinear', 'penalty': 'l1', 'max_iter': 72, 'random_state': 44}",d76c6015e567efecbab246b4c5e0ff08,precision,race_Caucasian_min_fpr_disparity,1.0,TPESampler,COMPAS (W. vs all),0.77961,0.51752,0.72852,0.5174,TPESampler
5d425269b86a69fdce7fe74c0c36fd97,bdf661c19d54ee6c164ed6490771d0c4,fairautoml.wrappers.nn.FeedForwardClassifier,"{'n_jobs': -3, 'batch_size': 2048, 'max_epochs': 10, 'random_state': 40, 'optimizer__lr': 0.0010067921296048586, 'model__dropout': 0.04311695589455904, 'model__input_dim': 19, 'optimizer__betas': [0.9, 0.999], 'optimizer__amsgrad': False, 'model__hidden_layers': [50], 'model__use_batch_norm': False, 'optimizer__weight_decay': 0}",0c3de0d759d61677851caa97fd3d4a7b,precision,race_Caucasian_min_fpr_disparity,0.5,TPESampler,COMPAS (W. vs all),0.5473,0.98191,0.54706,0.6501,TPESampler
4594b628c608728bcb043223da3081ad,b8bb620a4f1f7cd406018f9d322cf816,sklearn.tree.DecisionTreeClassifier,"{'splitter': 'best', 'criterion': 'entropy', 'max_depth': 23, 'random_state': 41, 'min_samples_leaf': 2, 'min_samples_split': 45}",1d607357a4d1f9222bdade866b1f211e,precision,race_Caucasian_min_fpr_disparity,0.5,TPESampler,COMPAS (W. vs all),0.72984,0.92071,0.69027,0.95838,TPESampler
286e8ffe8b2d559e10764d8e3a21a313,d4b8dd0d3a5cdf18758d961f026c6883,fairautoml.wrappers.nn.FeedForwardClassifier,"{'n_jobs': -3, 'batch_size': 2048, 'max_epochs': 14, 'random_state': 42, 'optimizer__lr': 0.0011189603986137915, 'model__dropout': 0.2075546294214489, 'model__input_dim': 19, 'optimizer__betas': [0.9, 0.999], 'optimizer__amsgrad': False, 'model__hidden_layers': [50, 50], 'model__use_batch_norm': True, 'optimizer__weight_decay': 0.01}",78d2bce2846cc12b5837a7da3eeca107,precision,race_Caucasian_min_fpr_disparity,0.5,TPESampler,COMPAS (W. vs all),0.72764,0.65297,0.69362,0.8627,TPESampler
887ace79b07161ba565abfa54a159326,75b03bd7fbbce99edc30ccf6336dc390,sklearn.tree.DecisionTreeClassifier,"{'splitter': 'best', 'criterion': 'entropy', 'max_depth': 148, 'random_state': 43, 'min_samples_leaf': 2, 'min_samples_split': 42}",2c1e37240794c66d0b8195450dbe50ca,precision,race_Caucasian_min_fpr_disparity,0.5,TPESampler,COMPAS (W. vs all),0.732,0.92071,0.6824,0.92906,TPESampler
787da04f8148f0f0d5539486497300e4,ec19b822bb130bb7672ad957a534a6fa,fairautoml.wrappers.nn.FeedForwardClassifier,"{'n_jobs': -3, 'batch_size': 2048, 'max_epochs': 11, 'random_state': 44, 'optimizer__lr': 0.000514438912820334, 'model__dropout': 0.005846389479821138, 'model__input_dim': 19, 'optimizer__betas': [0.9, 0.999], 'optimizer__amsgrad': False, 'model__hidden_layers': [100, 50], 'model__use_batch_norm': False, 'optimizer__weight_decay': 0.01}",249587131b49344ee5a44636c105e8a7,precision,race_Caucasian_min_fpr_disparity,0.5,TPESampler,COMPAS (W. vs all),0.55333,0.98191,0.53503,0.53704,TPESampler
62e6fe844eb2a1fb35c911f0347a62b6,0b2572b5e9710edb987d032f78a245fc,sklearn.linear_model.LogisticRegression,"{'C': 0.0001, 'tol': 0.0002834230180605853, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 307, 'random_state': 30}",796412b678f592886c58fb3bae008cb2,precision,race_Caucasian_min_fpr_disparity,0.5,RandomSampler,COMPAS (W. vs all),0.75093,0.56087,0.72183,0.55263,RandomSampler
6e56827df75ac4cd9860a9fb8c61d6b1,84b4bc3e4c3e7ef8d4897f7a5ccdf8e4,sklearn.linear_model.LogisticRegression,"{'C': 0.0001, 'tol': 0.002216147198797713, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 301, 'random_state': 31}",27330fcfc43ed026bc07972e8d5ecb08,precision,race_Caucasian_min_fpr_disparity,0.5,RandomSampler,COMPAS (W. vs all),0.75093,0.56087,0.72183,0.55263,RandomSampler
5bbc03ac538708697d287f19d8db2c7c,c3498c17721e715958e62e49cb6fe7d5,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 3, 'num_leaves': 624, 'n_estimators': 208, 'random_state': 30, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.3553969467763305, 'min_child_samples': 211}",789510db2d58f32d00496d08e5172e2e,precision,race_Caucasian_min_fpr_disparity,1.0,RandomSampler,COMPAS (W. vs all),0.77961,0.35991,0.7362,0.46252,RandomSampler
9a77a7346752e4d6d428f0452c38ba3b,3f64f3e4e2277cf2c9fa65efc811d707,sklearn.linear_model.LogisticRegression,"{'C': 1, 'tol': 7.177058215243674e-05, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 50, 'random_state': 31}",cc651267920902065aa843f53dd73208,precision,race_Caucasian_min_fpr_disparity,1.0,RandomSampler,COMPAS (W. vs all),0.77815,0.51752,0.72414,0.50877,RandomSampler
6ef327d42f650eb80307654482ddd7cf,ad787cb5c176a8719e67b9ebee18c48d,fairautoml.wrappers.nn.FeedForwardClassifier,"{'n_jobs': -3, 'batch_size': 2048, 'max_epochs': 25, 'random_state': 33, 'optimizer__lr': 0.001331074213835447, 'model__dropout': 0.3517844265924233, 'model__input_dim': 19, 'optimizer__betas': [0.9, 0.999], 'optimizer__amsgrad': False, 'model__hidden_layers': [500, 500], 'model__use_batch_norm': False, 'optimizer__weight_decay': 0.01}",79118238719799cee7112210da72a24c,precision,race_Caucasian_min_fpr_disparity,0.5,RandomSampler,COMPAS (W. vs all),0.6257,0.95594,0.57216,0.62087,RandomSampler
4e18d1344ac520d190bd9394e9fb8599,c3fdd658ed4f528d851f3d448b623ec6,fairautoml.wrappers.nn.FeedForwardClassifier,"{'n_jobs': -3, 'batch_size': 2048, 'max_epochs': 55, 'random_state': 34, 'optimizer__lr': 0.00123034943152579, 'model__dropout': 0.34850431316864683, 'model__input_dim': 19, 'optimizer__betas': [0.9, 0.999], 'optimizer__amsgrad': True, 'model__hidden_layers': [20, 20], 'model__use_batch_norm': False, 'optimizer__weight_decay': 0.01}",f316b6316e1d49c25380a724a47306fe,precision,race_Caucasian_min_fpr_disparity,0.5,RandomSampler,COMPAS (W. vs all),0.68545,0.92071,0.64286,0.6751,RandomSampler
3c6cd08a62e32bc2bfe98d75a2777510,e52c84c5431db8b67445ab59e0ab7010,sklearn.tree.DecisionTreeClassifier,"{'splitter': 'best', 'criterion': 'entropy', 'max_depth': 45, 'random_state': 35, 'min_samples_leaf': 75, 'min_samples_split': 7}",0681ef15a87e9de57f38ef61aaddf8e1,precision,race_Caucasian_min_fpr_disparity,0.5,RandomSampler,COMPAS (W. vs all),0.76491,0.56087,0.73664,0.66776,RandomSampler
8eb6225a5e12ecc83b5010637faef5c1,7b7b6a33c544fd7886156021815034de,sklearn.linear_model.LogisticRegression,"{'C': 1e-05, 'tol': 0.004641517548746987, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 3869, 'random_state': 36}",06e9e270f5a8200051242b431d66b0c5,precision,race_Caucasian_min_fpr_disparity,0.5,RandomSampler,COMPAS (W. vs all),0.65641,0.80647,0.62319,0.49153,RandomSampler
0fe4cfca62bb0a291ef9fd44208570ee,8be9a2ed8a782846dad44ffe627ae595,sklearn.tree.DecisionTreeClassifier,"{'splitter': 'best', 'criterion': 'entropy', 'max_depth': 123, 'random_state': 37, 'min_samples_leaf': 2, 'min_samples_split': 3}",33779547eef3fd5759bb73d93241f513,precision,race_Caucasian_min_fpr_disparity,0.5,RandomSampler,COMPAS (W. vs all),0.61047,0.86229,0.59948,0.70556,RandomSampler
ae896e6ad62b510150ef33a1ce16f384,f1c3bdc096a39ef6b321647355348eb6,sklearn.tree.DecisionTreeClassifier,"{'splitter': 'best', 'criterion': 'gini', 'max_depth': 40, 'random_state': 38, 'min_samples_leaf': 39, 'min_samples_split': 73}",7f2233adacaf2707ce0fa622e03a35a2,precision,race_Caucasian_min_fpr_disparity,0.5,RandomSampler,COMPAS (W. vs all),0.75636,0.56087,0.72059,0.58278,RandomSampler
5788b5fb7a0f21c33939f96f48235872,5c28568fcb96d6ab6bc811bd356e1fbc,sklearn.linear_model.LogisticRegression,"{'C': 1e-05, 'tol': 5.467455721760581e-05, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 1799, 'random_state': 39}",0f5455f3bf0e2ddb82d7b0ae895d8458,precision,race_Caucasian_min_fpr_disparity,0.5,RandomSampler,COMPAS (W. vs all),0.65641,0.80647,0.625,0.49153,RandomSampler
3d294e33be3ba1f8bb1650090124fe1c,4f2c4518f5e72692e718f1cdb8158137,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 4, 'num_leaves': 207, 'n_estimators': 72, 'random_state': 40, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.4618072309879601, 'min_child_samples': 11}",0bf753322cc4f77e7f3d41b745f20f3a,precision,race_Caucasian_min_fpr_disparity,0.5,RandomSampler,COMPAS (W. vs all),0.75185,0.65297,0.71218,0.49153,RandomSampler
31cb893433900c18f33e901245d852f9,c9561eb7c5fa2b330b23d1001e07ab6b,sklearn.linear_model.LogisticRegression,"{'C': 1e-05, 'tol': 7.052812071008559e-05, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 1316, 'random_state': 41}",2e126fbf685f5d9e14c86d1fa6e65af1,precision,race_Caucasian_min_fpr_disparity,0.5,RandomSampler,COMPAS (W. vs all),0.65641,0.80647,0.625,0.49153,RandomSampler
0d27aa391a11ad63905309293b222b2f,c9784fef7369624c5f0740d81c1a5d33,sklearn.tree.DecisionTreeClassifier,"{'splitter': 'best', 'criterion': 'entropy', 'max_depth': 147, 'random_state': 42, 'min_samples_leaf': 33, 'min_samples_split': 44}",3870b1c8f9e4bb1ce6468bd2864f55c7,precision,race_Caucasian_min_fpr_disparity,0.5,RandomSampler,COMPAS (W. vs all),0.74427,0.65297,0.73896,0.95395,RandomSampler
768a481f93a85a62de7d3e3ddce7c999,b5c9bd31ffb1726191387b397f2002d2,sklearn.tree.DecisionTreeClassifier,"{'splitter': 'best', 'criterion': 'entropy', 'max_depth': 18, 'random_state': 43, 'min_samples_leaf': 11, 'min_samples_split': 13}",0e3bcfdfe988a0eef99ee42c695dd5b1,precision,race_Caucasian_min_fpr_disparity,0.5,RandomSampler,COMPAS (W. vs all),0.73622,0.70196,0.70293,0.88187,RandomSampler
0d4361f65fddb4ef7df9fb51964ebc7f,36c0acb6d96d85cd4788d036e5d0d53f,sklearn.linear_model.LogisticRegression,"{'C': 1e-05, 'tol': 0.008162242495762173, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 1623, 'random_state': 44}",af44e2deb6a7935318bf44f2571275e7,precision,race_Caucasian_min_fpr_disparity,0.5,RandomSampler,COMPAS (W. vs all),0.65641,0.80647,0.62319,0.49153,RandomSampler
4401e6336fa0266967d4226f3540597b,52049f8f0d6dbc47d101a97d15715002,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 7185, 'random_state': 30, 'min_samples_leaf': 2, 'min_samples_split': 11}",d5b0e8db253cef660178cb6dd2a9888d,precision,race_Caucasian_min_fpr_disparity,1.0,TPESampler,COMPAS (W. vs all),0.78033,0.39713,0.74086,0.36341,TPESampler
08f98de7246278fd0f410c1002b0e4e4,f4c5fa6746fed39ff7247a6aa3e4278c,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 3, 'num_leaves': 191, 'n_estimators': 521, 'random_state': 31, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.045505708435706366, 'min_child_samples': 54}",57cf59ddbe0dbef4b4526949df176154,precision,race_Caucasian_min_fpr_disparity,1.0,TPESampler,COMPAS (W. vs all),0.78247,0.43575,0.73567,0.45313,TPESampler
b8b153945f8cb67669607e3c15672e5d,42ea5577b98ad3542d865c3be6ef6dc4,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 18, 'num_leaves': 76, 'n_estimators': 23, 'random_state': 32, 'boosting_type': 'gbdt', 'enable_bundle': False, 'learning_rate': 0.12461272122384694, 'min_child_samples': 54}",738694292cfce29d8960934f6c5baf2c,precision,race_Caucasian_min_fpr_disparity,1.0,TPESampler,COMPAS (W. vs all),0.78317,0.32403,0.74564,0.36218,TPESampler
60a960cb09e555d8570197459c2e698d,3a297b42b226d27604b813a392e7ea44,sklearn.linear_model.LogisticRegression,"{'C': 0.1, 'tol': 0.004605421175962831, 'solver': 'liblinear', 'penalty': 'l2', 'max_iter': 1534, 'random_state': 33}",5a3bfc4195f5d771243965b1e54dcfc2,precision,race_Caucasian_min_fpr_disparity,1.0,TPESampler,COMPAS (W. vs all),0.78033,0.51752,0.73038,0.5174,TPESampler
be5d3572ef4b691c5456d2a699f67ed6,c62198a03fc279fa9619b4c6a6f90f49,lightgbm.LGBMClassifier,"{'n_jobs': -3, 'max_depth': 18, 'num_leaves': 54, 'n_estimators': 372, 'random_state': 34, 'boosting_type': 'dart', 'enable_bundle': False, 'learning_rate': 0.02014994477293311, 'min_child_samples': 9}",801b235aed0c116cfef83e7bf7b0fd34,precision,race_Caucasian_min_fpr_disparity,1.0,TPESampler,COMPAS (W. vs all),0.78662,0.35991,0.7451,0.42537,TPESampler
903dcb88c767ac82a018da0d08b85aa2,1c7384f45f8d2b4b60a3474f0cff5931,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': -3, 'criterion': 'gini', 'max_depth': 16, 'max_features': 'sqrt', 'n_estimators': 47, 'random_state': 35, 'min_samples_leaf': 83, 'min_samples_split': 31}",226394050f73030da6b3f6465f363eac,precision,race_Caucasian_min_fpr_disparity,1.0,TPESampler,COMPAS (W. vs all),0.77667,0.35991,0.73355,0.46774,TPESampler
